"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value","model"
2022-10-01,"Utah",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,8.09409010269203,"argo_smooth"
2022-10-01,"Vermont",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,0.89189229466386,"argo_smooth"
2022-10-01,"Vermont",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,0.707505075644016,"argo_smooth"
2022-10-01,"Vermont",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,1.05732281671147,"argo_smooth"
2022-10-01,"Vermont",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,1.16917906416432,"argo_smooth"
2022-10-01,"Virginia",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,20.9090166317058,"argo_smooth"
2022-10-01,"Virginia",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,17.5958552114895,"argo_smooth"
2022-10-01,"Virginia",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,16.8057803432628,"argo_smooth"
2022-10-01,"Virginia",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,13.1822486324304,"argo_smooth"
2022-10-01,"Washington",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,1.65765826713579,"argo_smooth"
2022-10-01,"Washington",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,-0.178250549895921,"argo_smooth"
2022-10-01,"Washington",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,-3.12753127950182,"argo_smooth"
2022-10-01,"Washington",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,-8.58616036044114,"argo_smooth"
2022-10-01,"West Virginia",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,4.59187517807057,"argo_smooth"
2022-10-01,"West Virginia",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,4.38908955598798,"argo_smooth"
2022-10-01,"West Virginia",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,4.23751987130024,"argo_smooth"
2022-10-01,"West Virginia",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,3.6217351441949,"argo_smooth"
2022-10-01,"Wisconsin",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,9.19729235572131,"argo_smooth"
2022-10-01,"Wisconsin",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,13.1697372152981,"argo_smooth"
2022-10-01,"Wisconsin",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,13.435543476479,"argo_smooth"
2022-10-01,"Wisconsin",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,11.8500399883086,"argo_smooth"
2022-10-01,"Wyoming",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,1.87723382732084,"argo_smooth"
2022-10-01,"Wyoming",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,1.80047806203172,"argo_smooth"
2022-10-01,"Wyoming",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,1.93702811783253,"argo_smooth"
2022-10-01,"Wyoming",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,1.8443531571432,"argo_smooth"
2022-10-08,"Alabama",0,"wk inc flu hosp",2022-10-08,"quantile",0.5,19.9481791191766,"argo_smooth"
2022-10-08,"Alabama",1,"wk inc flu hosp",2022-10-15,"quantile",0.5,19.3276899344774,"argo_smooth"
2022-10-08,"Alabama",2,"wk inc flu hosp",2022-10-22,"quantile",0.5,19.7270604405167,"argo_smooth"
2022-10-08,"Alabama",3,"wk inc flu hosp",2022-10-29,"quantile",0.5,19.2547797648633,"argo_smooth"
2022-10-08,"Alaska",0,"wk inc flu hosp",2022-10-08,"quantile",0.5,0.916639951852021,"argo_smooth"
2022-10-08,"Alaska",1,"wk inc flu hosp",2022-10-15,"quantile",0.5,0.844212912214911,"argo_smooth"
2022-10-08,"Alaska",2,"wk inc flu hosp",2022-10-22,"quantile",0.5,0.733696123471313,"argo_smooth"
2022-10-08,"Alaska",3,"wk inc flu hosp",2022-10-29,"quantile",0.5,0.684570803208708,"argo_smooth"
2022-10-08,"Arizona",0,"wk inc flu hosp",2022-10-08,"quantile",0.5,13.3816462474967,"argo_smooth"
2022-10-08,"Arizona",1,"wk inc flu hosp",2022-10-15,"quantile",0.5,20.1526893281659,"argo_smooth"
2022-10-08,"Arizona",2,"wk inc flu hosp",2022-10-22,"quantile",0.5,19.1930038495517,"argo_smooth"
2022-10-08,"Arizona",3,"wk inc flu hosp",2022-10-29,"quantile",0.5,26.3387921537239,"argo_smooth"
2022-10-08,"Arkansas",0,"wk inc flu hosp",2022-10-08,"quantile",0.5,14.033628473934,"argo_smooth"
2022-10-08,"Arkansas",1,"wk inc flu hosp",2022-10-15,"quantile",0.5,13.608886334506,"argo_smooth"
2022-10-08,"Arkansas",2,"wk inc flu hosp",2022-10-22,"quantile",0.5,12.9482895426192,"argo_smooth"
2022-10-08,"Arkansas",3,"wk inc flu hosp",2022-10-29,"quantile",0.5,11.5744128840256,"argo_smooth"
