date,hosp_Alabama,hosp_Alaska,hosp_Arizona,hosp_Arkansas,hosp_California,hosp_Colorado,hosp_Connecticut,hosp_Delaware,hosp_District of Columbia,hosp_Florida,hosp_Georgia,hosp_Hawaii,hosp_Idaho,hosp_Illinois,hosp_Indiana,hosp_Iowa,hosp_Kansas,hosp_Kentucky,hosp_Louisiana,hosp_Maine,hosp_Maryland,hosp_Massachusetts,hosp_Michigan,hosp_Minnesota,hosp_Mississippi,hosp_Missouri,hosp_Montana,hosp_Nebraska,hosp_Nevada,hosp_New Hampshire,hosp_New Jersey,hosp_New Mexico,hosp_New York,hosp_North Carolina,hosp_North Dakota,hosp_Ohio,hosp_Oklahoma,hosp_Oregon,hosp_Pennsylvania,hosp_Puerto Rico,hosp_Rhode Island,hosp_South Carolina,hosp_South Dakota,hosp_Tennessee,hosp_Texas,hosp_US,hosp_Utah,hosp_Vermont,hosp_Virginia,hosp_Washington,hosp_West Virginia,hosp_Wisconsin,hosp_Wyoming
2016-04-23,13.0,1.0,41.0,13.0,161.0,3.0,57.0,2.0,12.0,41.0,0.0,13.0,30.0,117.0,0.0,0.0,5.0,0.0,25.0,15.0,0.0,78.0,67.0,58.0,6.0,28.0,1.0,0.0,0.0,6.0,51.0,12.0,163.0,13.0,0.0,18.0,32.0,0.0,83.0,23.0,18.0,0.0,9.0,0.0,251.0,2058.0,58.0,11.0,28.0,34.0,1.0,88.0,0.0
2016-04-30,4.0,0.0,57.0,11.0,106.0,15.0,53.0,1.0,6.0,0.0,0.0,6.0,19.0,96.0,6.0,0.0,3.0,0.0,12.0,10.0,0.0,42.0,84.0,69.0,0.0,16.0,0.0,0.0,11.0,1.0,43.0,11.0,179.0,47.0,0.0,13.0,27.0,0.0,49.0,0.0,12.0,0.0,7.0,0.0,162.0,1560.0,23.0,7.0,39.0,2.0,2.0,77.0,0.0
2016-05-07,8.0,2.0,67.0,4.0,118.0,0.0,54.0,0.0,8.0,17.0,0.0,6.0,20.0,134.0,0.0,0.0,1.0,0.0,16.0,10.0,0.0,50.0,89.0,45.0,1.0,27.0,1.0,0.0,6.0,10.0,63.0,8.0,129.0,62.0,0.0,0.0,18.0,13.0,101.0,32.0,7.0,0.0,12.0,0.0,189.0,1825.0,31.0,7.0,29.0,26.0,0.0,106.0,0.0
2016-05-14,11.0,0.0,57.0,23.0,149.0,0.0,31.0,0.0,14.0,0.0,0.0,12.0,37.0,85.0,41.0,0.0,4.0,0.0,18.0,14.0,0.0,41.0,82.0,49.0,4.0,8.0,0.0,0.0,12.0,1.0,58.0,10.0,123.0,19.0,0.0,0.0,38.0,0.0,106.0,23.0,2.0,0.0,9.0,0.0,216.0,1659.0,29.0,8.0,24.0,2.0,0.0,96.0,0.0
2016-05-21,9.0,3.0,26.0,0.0,263.0,0.0,0.0,0.0,25.0,13.0,0.0,22.0,6.0,99.0,0.0,0.0,0.0,0.0,16.0,7.0,6.0,11.0,91.0,74.0,13.0,17.0,1.0,0.0,15.0,0.0,43.0,16.0,77.0,73.0,0.0,0.0,0.0,0.0,104.0,20.0,1.0,0.0,4.0,0.0,239.0,1726.0,29.0,10.0,16.0,26.0,0.0,104.0,0.0
2016-05-28,0.0,0.0,26.0,0.0,173.0,0.0,0.0,0.0,25.0,0.0,0.0,16.0,3.0,75.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,5.0,72.0,0.0,6.0,14.0,0.0,0.0,18.0,0.0,80.0,10.0,50.0,73.0,0.0,0.0,2.0,0.0,82.0,23.0,0.0,0.0,5.0,0.0,239.0,1394.0,27.0,9.0,19.0,0.0,0.0,0.0,0.0
2016-06-04,0.0,7.0,12.0,0.0,184.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,0.0,65.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,13.0,74.0,31.0,1.0,0.0,5.0,10.0,10.0,0.0,59.0,9.0,69.0,106.0,0.0,0.0,0.0,0.0,96.0,48.0,0.0,0.0,0.0,0.0,189.0,1062.0,0.0,12.0,11.0,2.0,0.0,0.0,0.0
2016-06-11,3.0,0.0,2.0,0.0,149.0,0.0,0.0,1.0,18.0,0.0,0.0,17.0,0.0,56.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,6.0,84.0,13.0,3.0,0.0,1.0,0.0,9.0,0.0,53.0,0.0,117.0,84.0,0.0,0.0,0.0,0.0,39.0,62.0,0.0,0.0,2.0,0.0,118.0,763.0,14.0,5.0,4.0,8.0,0.0,0.0,0.0
2016-06-18,0.0,0.0,0.0,0.0,137.0,3.0,0.0,3.0,20.0,0.0,0.0,5.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,71.0,14.0,0.0,0.0,1.0,2.0,2.0,0.0,37.0,0.0,79.0,95.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,59.0,763.0,0.0,8.0,1.0,16.0,0.0,0.0,0.0
2016-06-25,0.0,0.0,0.0,0.0,137.0,8.0,0.0,0.0,14.0,0.0,0.0,16.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,66.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,0.0,40.0,49.0,0.0,0.0,0.0,0.0,47.0,53.0,0.0,0.0,3.0,0.0,304.0,531.0,7.0,5.0,0.0,8.0,0.0,0.0,0.0
2016-07-02,0.0,0.0,0.0,0.0,153.0,17.0,7.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,26.0,119.0,7.0,0.0,0.0,0.0,8.0,8.0,4.0,6.0,0.0,58.0,53.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,44.0,465.0,12.0,7.0,7.0,0.0,0.0,0.0,0.0
2016-07-09,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,65.0,0.0,0.0,0.0,0.0,30.0,90.0,0.0,0.0,0.0,0.0,41.0,33.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
2016-07-16,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,24.0,68.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2016-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,37.0,0.0,0.0,0.0,0.0,44.0,45.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0
2016-07-30,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,26.0,21.0,0.0,0.0,0.0,0.0,61.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.0,0.0,0.0,0.0
2016-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,62.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2016-08-13,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,0.0,46.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,4.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
2016-08-20,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
2016-08-27,19.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,38.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,36.0,4.0,0.0,2.0,0.0,0.0,133.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0
2016-09-03,23.0,0.0,7.0,0.0,59.0,4.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,20.0,0.0,0.0,2.0,0.0,11.0,9.0,0.0,0.0,0.0,41.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,23.0,7.0,0.0,14.0,0.0,12.0,38.0,0.0,0.0,4.0,0.0,44.0,664.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0
2016-09-10,21.0,0.0,6.0,0.0,180.0,5.0,0.0,3.0,13.0,0.0,0.0,14.0,0.0,119.0,0.0,0.0,14.0,0.0,11.0,6.0,72.0,0.0,4.0,25.0,10.0,0.0,0.0,15.0,0.0,3.0,2.0,11.0,4.0,58.0,0.0,0.0,5.0,0.0,43.0,37.0,0.0,0.0,4.0,0.0,115.0,1162.0,21.0,9.0,27.0,2.0,4.0,0.0,2.0
2016-09-17,31.0,0.0,16.0,0.0,180.0,0.0,0.0,0.0,19.0,13.0,0.0,18.0,0.0,109.0,0.0,4.0,10.0,0.0,13.0,21.0,66.0,0.0,31.0,50.0,11.0,0.0,0.0,11.0,3.0,0.0,26.0,15.0,34.0,25.0,0.0,0.0,22.0,28.0,104.0,4.0,0.0,0.0,3.0,0.0,127.0,1659.0,15.0,13.0,33.0,27.0,1.0,9.0,2.0
2016-09-24,29.0,0.0,25.0,0.0,141.0,0.0,0.0,3.0,20.0,20.0,0.0,8.0,0.0,80.0,0.0,0.0,13.0,0.0,8.0,22.0,36.0,0.0,45.0,0.0,19.0,0.0,2.0,6.0,2.0,0.0,26.0,9.0,28.0,79.0,0.0,0.0,12.0,4.0,71.0,39.0,0.0,0.0,4.0,0.0,148.0,1726.0,14.0,8.0,35.0,0.0,1.0,10.0,2.0
2016-10-01,20.0,0.0,9.0,11.0,200.0,0.0,30.0,1.0,9.0,50.0,0.0,38.0,14.0,63.0,0.0,2.0,1.0,0.0,18.0,21.0,0.0,0.0,0.0,7.0,10.0,31.0,2.0,0.0,0.0,0.0,7.0,3.0,12.0,0.0,1.0,0.0,30.0,0.0,45.0,35.0,0.0,0.0,5.0,0.0,0.0,1294.0,12.0,5.0,32.0,6.0,10.0,17.0,1.0
2016-10-08,30.0,0.0,0.0,15.0,235.0,0.0,33.0,2.0,8.0,157.0,0.0,40.0,16.0,63.0,8.0,5.0,4.0,0.0,30.0,20.0,0.0,4.0,0.0,7.0,23.0,47.0,0.0,1.0,3.0,6.0,50.0,8.0,0.0,0.0,2.0,14.0,44.0,0.0,89.0,9.0,1.0,0.0,4.0,2.0,9.0,1825.0,16.0,3.0,60.0,116.0,14.0,17.0,1.0
2016-10-15,20.0,0.0,4.0,15.0,188.0,0.0,32.0,0.0,7.0,185.0,0.0,34.0,20.0,86.0,3.0,3.0,12.0,0.0,47.0,17.0,0.0,17.0,0.0,16.0,14.0,59.0,1.0,3.0,1.0,0.0,19.0,12.0,20.0,0.0,3.0,0.0,20.0,6.0,62.0,85.0,3.0,11.0,5.0,6.0,56.0,2124.0,16.0,5.0,65.0,45.0,11.0,32.0,1.0
2016-10-22,23.0,7.0,1.0,20.0,165.0,0.0,30.0,0.0,9.0,222.0,0.0,34.0,8.0,80.0,7.0,4.0,14.0,0.0,44.0,12.0,0.0,0.0,0.0,14.0,22.0,51.0,3.0,0.0,0.0,0.0,32.0,9.0,42.0,16.0,2.0,19.0,14.0,14.0,86.0,67.0,0.0,13.0,10.0,16.0,106.0,2157.0,22.0,3.0,54.0,27.0,14.0,95.0,4.0
2016-10-29,31.0,8.0,1.0,21.0,192.0,0.0,48.0,1.0,11.0,189.0,0.0,34.0,10.0,100.0,3.0,6.0,9.0,0.0,44.0,14.0,8.0,10.0,3.0,11.0,14.0,25.0,2.0,0.0,2.0,6.0,17.0,3.0,56.0,39.0,2.0,7.0,20.0,31.0,74.0,29.0,1.0,18.0,3.0,18.0,130.0,2224.0,25.0,5.0,56.0,26.0,14.0,114.0,1.0
2016-11-05,41.0,16.0,12.0,25.0,318.0,3.0,51.0,2.0,14.0,172.0,10.0,43.0,32.0,129.0,11.0,4.0,16.0,0.0,59.0,14.0,0.0,35.0,28.0,11.0,27.0,32.0,4.0,0.0,0.0,7.0,19.0,10.0,83.0,45.0,2.0,11.0,20.0,0.0,89.0,92.0,2.0,24.0,6.0,27.0,145.0,2788.0,22.0,4.0,55.0,26.0,13.0,124.0,2.0
2016-11-12,71.0,16.0,16.0,22.0,310.0,0.0,49.0,1.0,10.0,192.0,42.0,43.0,23.0,160.0,27.0,1.0,21.0,2.0,66.0,22.0,0.0,30.0,11.0,8.0,28.0,68.0,3.0,1.0,13.0,5.0,27.0,2.0,85.0,43.0,0.0,24.0,36.0,2.0,96.0,55.0,3.0,23.0,5.0,24.0,121.0,2921.0,30.0,2.0,57.0,43.0,16.0,114.0,3.0
2016-11-19,106.0,15.0,15.0,20.0,404.0,0.0,38.0,1.0,14.0,290.0,127.0,27.0,33.0,212.0,91.0,6.0,38.0,7.0,88.0,5.0,47.0,34.0,14.0,49.0,45.0,36.0,2.0,0.0,12.0,5.0,48.0,8.0,135.0,39.0,1.0,0.0,15.0,0.0,132.0,93.0,1.0,17.0,9.0,19.0,440.0,3983.0,35.0,4.0,73.0,51.0,11.0,111.0,3.0
2016-11-26,139.0,12.0,34.0,27.0,467.0,0.0,36.0,3.0,25.0,475.0,204.0,27.0,36.0,362.0,112.0,9.0,47.0,9.0,116.0,24.0,44.0,51.0,59.0,42.0,52.0,115.0,3.0,3.0,41.0,0.0,36.0,11.0,218.0,161.0,0.0,15.0,37.0,7.0,220.0,99.0,0.0,26.0,8.0,34.0,490.0,5675.0,58.0,9.0,101.0,56.0,20.0,83.0,6.0
2016-12-03,93.0,10.0,31.0,44.0,377.0,32.0,39.0,5.0,38.0,325.0,248.0,36.0,38.0,433.0,158.0,8.0,47.0,32.0,108.0,18.0,57.0,41.0,65.0,67.0,68.0,109.0,0.0,8.0,26.0,3.0,43.0,12.0,141.0,140.0,2.0,87.0,45.0,45.0,178.0,37.0,3.0,36.0,6.0,85.0,537.0,5609.0,59.0,7.0,105.0,68.0,25.0,130.0,6.0
2016-12-10,195.0,7.0,51.0,77.0,428.0,49.0,32.0,2.0,26.0,277.0,305.0,38.0,55.0,536.0,248.0,29.0,88.0,61.0,111.0,25.0,89.0,64.0,181.0,199.0,92.0,197.0,9.0,11.0,30.0,2.0,56.0,16.0,188.0,210.0,10.0,188.0,89.0,27.0,281.0,70.0,7.0,44.0,12.0,128.0,942.0,7600.0,82.0,10.0,160.0,98.0,31.0,224.0,7.0
2016-12-17,390.0,13.0,63.0,123.0,522.0,65.0,32.0,10.0,47.0,590.0,353.0,62.0,75.0,556.0,330.0,30.0,121.0,93.0,128.0,20.0,125.0,81.0,265.0,236.0,152.0,225.0,9.0,26.0,41.0,6.0,119.0,34.0,327.0,303.0,16.0,325.0,77.0,19.0,508.0,74.0,7.0,115.0,16.0,163.0,1698.0,10289.0,98.0,11.0,245.0,164.0,56.0,301.0,10.0
2016-12-24,484.0,12.0,98.0,138.0,1083.0,131.0,48.0,18.0,52.0,608.0,440.0,109.0,91.0,528.0,653.0,35.0,124.0,100.0,133.0,34.0,174.0,138.0,534.0,289.0,178.0,285.0,25.0,50.0,91.0,6.0,180.0,66.0,744.0,676.0,18.0,605.0,82.0,43.0,1245.0,66.0,19.0,156.0,29.0,277.0,797.0,14736.0,145.0,15.0,554.0,200.0,77.0,361.0,11.0
2016-12-31,211.0,12.0,138.0,86.0,1216.0,169.0,39.0,23.0,62.0,444.0,90.0,158.0,103.0,417.0,231.0,29.0,126.0,101.0,121.0,34.0,228.0,126.0,393.0,236.0,105.0,262.0,17.0,39.0,152.0,20.0,145.0,56.0,589.0,527.0,17.0,448.0,100.0,51.0,783.0,62.0,17.0,127.0,27.0,232.0,1432.0,12612.0,137.0,27.0,444.0,240.0,80.0,289.0,13.0
2017-01-07,100.0,3.0,138.0,90.0,914.0,141.0,52.0,21.0,44.0,233.0,144.0,131.0,82.0,278.0,156.0,119.0,106.0,81.0,94.0,40.0,105.0,110.0,217.0,164.0,63.0,162.0,24.0,29.0,136.0,28.0,136.0,37.0,551.0,259.0,15.0,330.0,92.0,58.0,524.0,68.0,23.0,92.0,23.0,200.0,971.0,8928.0,105.0,17.0,273.0,263.0,73.0,202.0,11.0
2017-01-14,155.0,3.0,180.0,114.0,1012.0,109.0,75.0,52.0,32.0,203.0,72.0,193.0,86.0,179.0,150.0,86.0,103.0,43.0,95.0,51.0,96.0,152.0,185.0,147.0,57.0,137.0,29.0,25.0,102.0,28.0,120.0,39.0,661.0,252.0,38.0,230.0,199.0,93.0,395.0,55.0,27.0,57.0,30.0,129.0,1078.0,8596.0,94.0,22.0,225.0,286.0,67.0,178.0,12.0
2017-01-21,177.0,10.0,225.0,118.0,1279.0,104.0,115.0,46.0,12.0,163.0,90.0,187.0,87.0,166.0,98.0,91.0,110.0,38.0,106.0,52.0,94.0,215.0,173.0,164.0,78.0,134.0,30.0,59.0,139.0,40.0,218.0,39.0,682.0,310.0,25.0,173.0,212.0,90.0,647.0,38.0,42.0,64.0,33.0,144.0,738.0,9160.0,92.0,34.0,197.0,262.0,73.0,149.0,13.0
2017-01-28,161.0,2.0,203.0,113.0,1365.0,109.0,114.0,37.0,19.0,159.0,79.0,184.0,84.0,176.0,86.0,84.0,113.0,52.0,91.0,55.0,78.0,176.0,107.0,124.0,63.0,145.0,32.0,43.0,85.0,36.0,208.0,36.0,776.0,245.0,21.0,138.0,193.0,43.0,551.0,44.0,39.0,55.0,21.0,151.0,656.0,8463.0,79.0,30.0,194.0,236.0,75.0,125.0,13.0
2017-02-04,157.0,3.0,162.0,105.0,1091.0,105.0,146.0,26.0,29.0,120.0,66.0,158.0,73.0,184.0,105.0,62.0,103.0,23.0,89.0,45.0,47.0,150.0,103.0,125.0,74.0,120.0,22.0,29.0,60.0,39.0,131.0,32.0,801.0,229.0,17.0,107.0,161.0,32.0,462.0,72.0,34.0,59.0,19.0,140.0,594.0,7766.0,76.0,32.0,142.0,187.0,66.0,126.0,13.0
2017-02-11,158.0,5.0,123.0,97.0,918.0,67.0,153.0,19.0,13.0,113.0,63.0,126.0,61.0,188.0,94.0,73.0,86.0,16.0,76.0,35.0,28.0,133.0,89.0,97.0,66.0,108.0,10.0,14.0,62.0,32.0,153.0,30.0,690.0,217.0,9.0,124.0,220.0,37.0,288.0,75.0,27.0,43.0,21.0,96.0,549.0,6671.0,66.0,30.0,117.0,142.0,62.0,140.0,10.0
2017-02-18,114.0,0.0,132.0,92.0,702.0,66.0,167.0,14.0,12.0,148.0,120.0,112.0,54.0,188.0,67.0,52.0,81.0,15.0,77.0,39.0,87.0,92.0,112.0,102.0,81.0,101.0,6.0,12.0,38.0,31.0,102.0,21.0,524.0,231.0,13.0,121.0,144.0,22.0,255.0,47.0,22.0,46.0,16.0,50.0,514.0,6107.0,62.0,26.0,104.0,64.0,50.0,122.0,8.0
2017-02-25,105.0,0.0,111.0,62.0,585.0,46.0,92.0,14.0,9.0,105.0,109.0,78.0,47.0,193.0,45.0,60.0,77.0,10.0,68.0,30.0,23.0,54.0,46.0,87.0,77.0,105.0,10.0,12.0,24.0,23.0,160.0,24.0,343.0,215.0,8.0,86.0,126.0,0.0,196.0,43.0,15.0,44.0,16.0,33.0,425.0,4978.0,41.0,19.0,55.0,78.0,30.0,133.0,9.0
2017-03-04,110.0,0.0,74.0,79.0,565.0,44.0,64.0,12.0,8.0,102.0,91.0,86.0,44.0,218.0,58.0,34.0,83.0,4.0,62.0,35.0,1.0,82.0,69.0,104.0,80.0,96.0,7.0,14.0,24.0,22.0,72.0,20.0,315.0,165.0,6.0,85.0,91.0,7.0,268.0,36.0,12.0,33.0,15.0,78.0,455.0,4879.0,49.0,17.0,58.0,77.0,29.0,140.0,9.0
2017-03-11,87.0,0.0,49.0,62.0,589.0,48.0,64.0,7.0,15.0,113.0,60.0,79.0,48.0,220.0,103.0,40.0,80.0,10.0,68.0,30.0,12.0,86.0,56.0,116.0,62.0,107.0,12.0,20.0,32.0,17.0,55.0,22.0,212.0,143.0,9.0,74.0,104.0,6.0,188.0,34.0,13.0,21.0,13.0,16.0,449.0,4580.0,36.0,12.0,48.0,82.0,15.0,137.0,7.0
2017-03-18,70.0,0.0,59.0,55.0,534.0,56.0,49.0,4.0,8.0,0.0,32.0,39.0,43.0,243.0,76.0,62.0,59.0,14.0,60.0,26.0,14.0,87.0,83.0,124.0,45.0,90.0,14.0,21.0,21.0,6.0,93.0,21.0,278.0,125.0,3.0,70.0,89.0,29.0,174.0,34.0,10.0,1.0,10.0,22.0,375.0,4215.0,40.0,12.0,47.0,78.0,20.0,142.0,8.0
2017-03-25,48.0,0.0,28.0,42.0,443.0,23.0,48.0,6.0,8.0,35.0,30.0,58.0,35.0,258.0,47.0,25.0,50.0,6.0,50.0,24.0,9.0,93.0,69.0,184.0,41.0,93.0,13.0,23.0,11.0,9.0,66.0,14.0,252.0,97.0,5.0,107.0,73.0,6.0,192.0,29.0,6.0,16.0,13.0,10.0,331.0,3983.0,34.0,11.0,66.0,49.0,24.0,116.0,5.0
2017-04-01,27.0,0.0,36.0,27.0,439.0,35.0,50.0,4.0,12.0,83.0,22.0,54.0,31.0,253.0,59.0,43.0,43.0,12.0,48.0,24.0,19.0,90.0,31.0,123.0,30.0,86.0,4.0,18.0,19.0,11.0,33.0,12.0,337.0,92.0,2.0,104.0,59.0,24.0,169.0,18.0,8.0,12.0,12.0,7.0,301.0,3684.0,39.0,18.0,66.0,50.0,22.0,113.0,6.0
2017-04-08,22.0,0.0,21.0,18.0,373.0,6.0,38.0,4.0,5.0,52.0,5.0,60.0,32.0,198.0,51.0,14.0,36.0,14.0,38.0,24.0,32.0,75.0,94.0,87.0,26.0,79.0,3.0,10.0,16.0,11.0,17.0,6.0,307.0,33.0,2.0,62.0,47.0,5.0,166.0,17.0,11.0,7.0,9.0,0.0,219.0,3153.0,37.0,14.0,57.0,7.0,26.0,127.0,6.0
2017-04-15,17.0,0.0,26.0,11.0,275.0,26.0,35.0,4.0,6.0,0.0,0.0,52.0,30.0,139.0,43.0,8.0,26.0,3.0,17.0,5.0,12.0,85.0,41.0,113.0,15.0,62.0,3.0,5.0,12.0,5.0,19.0,7.0,226.0,47.0,4.0,20.0,26.0,7.0,153.0,9.0,9.0,11.0,9.0,0.0,236.0,2489.0,22.0,11.0,35.0,43.0,18.0,104.0,6.0
2017-04-22,11.0,0.0,23.0,7.0,279.0,2.0,35.0,2.0,6.0,54.0,0.0,33.0,32.0,115.0,14.0,12.0,27.0,4.0,25.0,16.0,7.0,72.0,21.0,59.0,19.0,49.0,4.0,2.0,0.0,8.0,33.0,7.0,153.0,0.0,1.0,0.0,19.0,20.0,121.0,13.0,11.0,0.0,8.0,0.0,0.0,2190.0,41.0,5.0,35.0,40.0,15.0,119.0,2.0
2017-04-29,6.0,0.0,45.0,3.0,286.0,14.0,33.0,1.0,9.0,70.0,0.0,37.0,53.0,101.0,21.0,0.0,31.0,1.0,17.0,9.0,17.0,35.0,27.0,52.0,14.0,59.0,5.0,0.0,0.0,6.0,18.0,6.0,177.0,13.0,0.0,26.0,17.0,5.0,134.0,8.0,6.0,0.0,8.0,0.0,224.0,2323.0,24.0,5.0,41.0,10.0,20.0,120.0,1.0
2017-05-06,3.0,0.0,21.0,0.0,314.0,15.0,32.0,1.0,7.0,39.0,0.0,49.0,27.0,85.0,1.0,1.0,13.0,0.0,21.0,13.0,7.0,36.0,0.0,27.0,11.0,31.0,1.0,5.0,4.0,2.0,19.0,5.0,212.0,34.0,0.0,18.0,33.0,0.0,106.0,0.0,4.0,0.0,2.0,0.0,156.0,2157.0,31.0,6.0,35.0,7.0,17.0,106.0,3.0
2017-05-13,24.0,0.0,15.0,0.0,326.0,1.0,25.0,0.0,8.0,11.0,8.0,46.0,21.0,67.0,5.0,5.0,11.0,0.0,16.0,6.0,0.0,10.0,0.0,23.0,12.0,36.0,0.0,4.0,0.0,0.0,5.0,9.0,99.0,6.0,0.0,0.0,12.0,0.0,88.0,23.0,0.0,0.0,0.0,25.0,142.0,1925.0,17.0,3.0,30.0,38.0,7.0,120.0,3.0
2017-05-20,13.0,3.0,30.0,0.0,271.0,0.0,24.0,0.0,12.0,13.0,5.0,48.0,40.0,65.0,0.0,0.0,0.0,0.0,10.0,10.0,9.0,13.0,0.0,61.0,2.0,25.0,0.0,0.0,0.0,1.0,0.0,7.0,129.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,1.0,21.0,156.0,1859.0,20.0,2.0,29.0,2.0,4.0,2.0,0.0
2017-05-27,0.0,6.0,1.0,3.0,259.0,0.0,22.0,1.0,17.0,0.0,0.0,48.0,17.0,37.0,5.0,0.0,0.0,0.0,8.0,4.0,54.0,33.0,0.0,3.0,2.0,0.0,3.0,0.0,4.0,0.0,10.0,2.0,188.0,0.0,0.0,0.0,8.0,0.0,145.0,8.0,0.0,0.0,0.0,24.0,100.0,1693.0,27.0,1.0,28.0,17.0,6.0,0.0,0.0
2017-06-03,0.0,0.0,0.0,3.0,302.0,0.0,13.0,0.0,22.0,0.0,0.0,38.0,6.0,51.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,3.0,10.0,210.0,996.0,15.0,1.0,11.0,29.0,7.0,0.0,0.0
2017-06-10,0.0,0.0,0.0,0.0,212.0,0.0,10.0,1.0,16.0,9.0,0.0,1.0,16.0,34.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,29.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,1.0,0.0,15.0,863.0,5.0,0.0,14.0,7.0,0.0,0.0,0.0
2017-06-17,0.0,7.0,0.0,2.0,177.0,0.0,6.0,0.0,13.0,28.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,15.0,398.0,7.0,0.0,10.0,8.0,2.0,0.0,0.0
